Ano,Mes,Categoria,INV Dolar,INV
2016,4,VAJILLAS PLASTICA,955.00,519548.65
2016,4,ROPA NINOS,934.68,508492.59
2016,4,MATERIAL ESCRITORIO Y PAPELERIA,925.05,503250.06
2016,4,TIENDAS DE PINTURA,921.56,501358.58
2016,4,STEREOS CARROS,909.88,495000.00
2016,4,TIENDA ROPA INTIMA,909.88,495000.00
2016,4,ANTEOJOS/LENTES CO,827.16,450000.01
2016,4,LAPICEROS,800.00,435224.00
2016,4,HELADOS OTROS,750.42,408249.97
2016,4,CERRADURAS Y LLAVI,730.00,397141.90
2016,4,SALA DE FIESTAS IN,680.00,369940.40
2016,4,REST TIPICO,620.37,337500.00
2016,4,SALMON,595.00,323697.85
2016,4,EDUCACION,501.38,272769.23
2016,4,MEZCLADORES,500.00,272015.00
2016,4,BEBIDAS ENERGIZANT,467.07,254100.01
2016,4,JABON MANO LIQUIDO,467.07,254100.01
2016,4,CERAMICA,460.92,250756.65
2016,4,ARROCERAS,427.00,232300.00
2016,4,PROYECTORES,427.00,232300.00
2016,4,ROMANAS,403.12,219314.00
2016,4,CONDONES,400.00,217612.00
2016,4,LAPIZ,400.00,217612.00
2016,4,CENTROS DEPILACION,380.00,206731.40
2016,4,PARAGUERIAS,360.00,195850.79
2016,4,PISCINAS,350.00,190410.50
2016,4,REGISTRADORAS,300.00,163200.00
2016,4,AZUCAR,279.34,151973.70
2016,4,TELEFONOS,206.79,112500.00
2016,4,BICICLETAS,201.56,109657.00
2016,4,COLEGIOS PRIVADOS,201.56,109657.00
2016,4,LAMPARAS,201.56,109657.00
2016,4,TIENDAS EMBARAZADA,201.56,109657.00
2016,4,ZAPATOS MASCULINOS,201.56,109657.00
2016,4,SALA DE FIESTAS,147.05,80000.00
2016,4,PESCADO,140.51,76442.31
2016,4,EXTINGUIDORES,68.20,37105.26
2016,4,DESODORANTES FAMIL,64.33,35000.02
2016,4,900,0.00,0.00
2016,4,REFRIGERADORAS,0.00,0.00
2016,4,TV PLASMA,0.00,0.00
2016,5,ESTADO,2224164.54,1210524026.23
2016,5,SUPERMERCADOS,1115732.86,607248912.25
2016,5,EVENTOS,1112526.69,605502863.31
2016,5,SKIN CARE,948913.87,516455747.49
2016,5,TELEVISION CABLE,921612.31,501596369.23
2016,5,CINES,851786.02,463596458.80
2016,5,OPERADORES MOV FUL,849878.77,462554446.70
2016,5,VARIOS,757902.56,412495954.88
2016,5,DIARIOS,735689.80,400406877.08
2016,5,UNIVERSIDAD PRIVAD,710570.63,386734985.16
2016,5,FAST FOOD HAMBURGU,601259.02,327241081.73
2016,5,ADMINISTRATIVOS,584132.24,317919652.46
2016,5,ONG,572505.41,311591827.32
2016,5,MEDICAMENTOS,565391.43,307719869.26
2016,5,CONCIERTOS,549559.03,299102412.07
2016,5,FERRETERIAS,546861.14,297634355.87
2016,5,TIENDAS ELECTRODOM,537333.58,292449301.85
2016,5,CHAMPU TRADICIONAL,503341.39,273948550.30
2016,5,FUNDACIONES,502880.03,273697524.93
2016,5,VIVIENDA,480520.16,261527853.67
2016,5,PINTURAS,470532.63,256091852.13
2016,5,SERVICIOS BANCARIO,460856.83,250825828.52
2016,5,TIENDAS DEPARTAMEN,424934.14,231274449.98
2016,5,FAST FOOD POLLO,422758.31,230090232.69
2016,5,ASOCIACIONES,417400.71,227174212.49
2016,5,PUBLICIDAD COOPERA,410901.33,223637086.98
2016,5,AGENCIAS DE VIAJES,403686.76,219710400.41
2016,5,MINISTERIOS,392769.52,213768618.12
2016,5,CREMAS CUERPO MANO,380046.11,206843894.28
2016,5,SITIOS DE COMPRAS,369205.70,200943290.71
2016,5,DESODORANTES CABAL,365745.86,199060866.50
2016,5,PRODS CONTRA ACNE,357921.09,194802127.84
2016,5,EXPOSICIONES,355112.94,193273312.59
2016,5,RADIOEMISORAS,352984.72,192115392.08
2016,5,TARJETAS CRED EMIS,351454.76,191282287.81
2016,5,ANALGESICOS,350172.68,190584827.96
2016,5,SITIOS,329244.93,179194772.62
2016,5,DESODORANTES FEMEN,324665.38,176702397.16
2016,5,ELECTRODOMESTICOS,316373.51,172189443.03
2016,5,TARJETAS CREDITO,310989.69,169258772.94
2016,5,AZAR,309987.47,168713658.52
2016,5,GASEOSOS COLAS,307865.21,167558620.02
2016,5,CLI Y PROF SALUD,299690.48,163109606.16
2016,5,INTERNET SERVICE P,289783.15,157717253.75
2016,5,CAMPANAS BIEN SOCI,285882.66,155594289.14
2016,5,RESTAURANTES,276226.58,150338983.45
2016,5,INSECTICIDAS,269033.52,146424184.56
2016,5,AUTOS TODOTERRENO,254213.51,138358192.76
2016,5,JUGOS,252821.16,137600581.25
2016,5,APPS,249785.50,135948231.09
2016,5,PREPARADOS LECHE,242250.00,131846982.85
2016,5,REPUESTOS,241867.51,131638442.34
2016,5,DENTIFRICOS,239990.37,130617160.00
2016,5,BANCA IMAGEN,234770.40,127776136.81
2016,5,CLUBES DE FUTBOL,234438.66,127595480.11
2016,5,FAST FOOD SANDWICH,234183.82,127456905.29
2016,5,REVISTAS,230952.02,125698004.94
2016,5,CANALES TELEVISION,229601.16,124962643.92
2016,5,SMS ENTRETENIMIENT,223596.47,121694615.00
2016,5,AUTOS (MULTICATEGORIA),223352.25,121561610.70
2016,5,BIENES RAICES,223337.72,121553376.67
2016,5,DESODORANTE AMBIEN,223124.18,121437564.70
2016,5,EMPRESAS,220712.77,120125087.60
2016,5,SERVICIOS PYMES,218875.00,119124722.86
2016,5,MAQUILLAJE,207642.62,113011574.28
2016,5,UNIVERSIDAD ESTATA,204960.40,111551586.45
2016,5,CELULARES,199576.69,108621449.47
2016,5,VEHICULOS,199091.18,108357105.75
2016,5,CENTROS ESTETICA,192824.53,104946481.07
2016,5,ATUN,189299.29,103027789.72
2016,5,RELIGION,184401.84,100362575.54
2016,5,TARJETAS CRED MARC,179373.78,97625783.31
2016,5,AUTOS USADOS,170391.90,92737825.54
2016,5,CENTROS COMERCIALE,161482.82,87888500.02
2016,5,CLINICAS DENTALES,160835.05,87535891.92
2016,5,ENJUAGUE BUCAL,159907.58,87031300.00
2016,5,MAT.CONSTRUCCION,157820.28,85895050.57
2016,5,HOTELES DE PLAYA,151037.27,82203570.34
2016,5,TRATAMIENTO CABELL,150650.69,81993219.56
2016,5,TALLER AUTOMOTRIZ,147768.33,80424059.80
2016,5,SUPLEMENTO ADULTOS,144972.00,78902485.74
2016,5,ANTIGRIPALES ADULT,142434.60,77521230.05
2016,5,REFRESCOS HIDRATAT,141005.24,76743295.74
2016,5,MOTOS,139498.71,75923514.70
2016,5,GALLETAS OTRAS,138360.34,75303974.14
2016,5,MAQUINA DEPORTES,135654.51,73831316.65
2016,5,POLLO,135490.15,73741867.51
2016,5,CONSTRUCTORAS,135194.10,73580703.79
2016,5,BOUTIQUE,133902.26,72877630.01
2016,5,CERVEZA,133189.14,72489422.10
2016,5,AUTOS SEDANES,130962.60,71277710.93
2016,5,SOPAS INSTANTANEAS,129652.16,70564484.92
2016,5,ANTIHEMORROIDES,128838.09,70121418.56
2016,5,CREDITO PERSONAL,128702.92,70047857.98
2016,5,CHOCOLATES,128517.28,69946795.88
2016,5,COOPERATIVAS,122342.40,66586130.24
2016,5,MUEBLERIAS,119457.49,65015994.68
2016,5,TEATROS,119433.47,65002859.02
2016,5,TIENDAS ARTS HOGAR,119114.18,64829073.00
2016,5,LOTES,118589.50,64543167.90
2016,5,NOCLASIFICADOS,117970.60,64206696.31
2016,5,FAST FOOD TACO,116177.53,63230914.89
2016,5,DIVERSIONES,115584.22,62907664.12
2016,5,SALONES DE BELLEZA,115515.82,62870629.49
2016,5,IMPRENTAS,114316.88,62218106.15
2016,5,CONTRA OBESIDAD,112639.21,61305017.02
2016,5,LIN.AEREAS OTRAS,111959.52,60934949.99
2016,5,MASA,108582.12,59096906.15
2016,5,ESCUELAS COCINA,108236.71,58908937.10
2016,5,OPTICAS,107473.25,58493383.89
2016,5,TELEVENTAS,106120.24,57757000.00
2016,5,SNACKS,106023.00,57703848.28
2016,5,PROD LACTEOS OTROS,105740.39,57550254.11
2016,5,ROPA USADA,104526.40,56889555.60
2016,5,PICK UP,103891.43,56543927.25
2016,5,QUITAMANCHAS,102583.76,55832235.09
2016,5,SEMINARIOS,101960.41,55492942.81
2016,5,HOTELES OTROS,101558.74,55274289.31
2016,5,FAST FOOD PIZZA,100636.72,54772558.76
2016,5,CHAMPU MEDICADO,100466.82,54680069.56
2016,5,ESCUELAS IDIOMAS,99667.83,54245070.86
2016,5,TARJETAS CRED COME,98909.08,53832233.43
2016,5,CENTROS CAPILARES,98580.64,53653500.00
2016,5,ALBUM,98454.93,53585111.65
2016,5,GASEOSOS SABORES,98234.29,53464951.25
2016,5,SMS PREMIOS,97586.73,53112347.85
2016,5,DESINFECTANTES,97330.37,52973027.85
2016,5,SALSA PARA COCINAR,97051.53,52821265.41
2016,5,INDUSTRIAS,96769.55,52667733.08
2016,5,SEGUROS,95819.95,52150739.70
2016,5,ENERGIA,94648.82,51513522.29
2016,5,PERROS COMIDA,90865.85,49454649.12
2016,5,CAFE,90589.87,49304403.12
2016,5,TIENDA DEPORTIVA,90306.67,49150135.00
2016,5,ALIMENTOS (OTROS),89928.14,48944309.61
2016,5,TARJETAS CRED AFIL,88718.58,48285966.16
2016,5,FARMACIAS,88211.70,48010114.97
2016,5,TOALLAS SANITARIAS,87479.68,47611668.74
2016,5,LIMPIADORES,86841.72,47264460.26
2016,5,BARES,86525.15,47092191.90
2016,5,PENSIONES,86096.02,46858559.15
2016,5,ZAPATERIAS,84815.00,46161244.19
2016,5,BANCA INTERNACIONA,84805.00,46155969.30
2016,5,TURISMO,83051.04,45201420.78
2016,5,SUPLEMENTO NINOS,81761.50,44499515.00
2016,5,CIRCO,81312.27,44255279.92
2016,5,REPELENTE DE PIEL,80152.93,43624004.80
2016,5,ARTIC ELEC CABELLO,79975.06,43527226.00
2016,5,SEGUROS AUTOMOVILE,79556.28,43299138.74
2016,5,FAJAS ADELGAZANTES,79278.29,43148000.00
2016,5,RASURADORAS,75875.52,41295965.00
2016,5,RENT A CAR,73916.47,40229750.43
2016,5,BEBIDAS PREP CON A,73485.40,39995344.80
2016,5,TIENDAS DE LLANTAS,72468.43,39441517.93
2016,5,AGENCIA PUBLICIDAD,72394.91,39401655.33
2016,5,ALIMENTOS PREPARAD,71737.50,39043846.70
2016,5,VENTAS POR CATALOG,71675.82,39010300.36
2016,5,GIMNASIOS,70545.48,38395093.52
2016,5,BANCA PAGOS SERVIC,70092.57,38148565.33
2016,5,EQUIPO MEDICO,69193.55,37659341.60
2016,5,LUBRICANTES,66535.57,36212692.67
2016,5,MARGARINA,66323.98,36097490.37
2016,5,ALMACENES,66196.17,36027970.92
2016,5,VITAMINA ADULTOS,65594.17,35700282.50
2016,5,SUAVIZANTES,64410.39,35056000.00
2016,5,COSMETICOS (GRAL),63772.20,34708658.58
2016,5,OFICENTRO,62848.81,34206098.70
2016,5,HIGIENE PERSONAL,62736.65,34145048.69
2016,5,REPELENTE ESPACIAL,62650.77,34098307.00
2016,5,CONSOMES,62599.48,34070400.99
2016,5,QUITAGRASA,62528.64,34031837.12
2016,5,DESODORANTE SANITA,62471.01,34000475.26
2016,5,CAMARAS (ASOC),60212.63,32771357.81
2016,5,DETERGENTES,59749.57,32519281.84
2016,5,PAPEL HIGIENICO,59696.90,32490672.70
2016,5,ORTOPEDICAS,59365.68,32310400.00
2016,5,AUTOS DE LUJO,57326.56,31200542.40
2016,5,MAYONESA,56739.40,30880989.47
2016,5,TELEVISION ABIERTA,55621.16,30272497.37
2016,5,BEBIDAS LACTEAS,54638.49,29737505.43
2016,5,BOLSAS,53988.90,29384000.00
2016,5,ESCUELAS OTRAS,53941.12,29358017.14
2016,5,CAFETERIAS,51143.41,27835331.25
2016,5,CONTRADROGAS,50641.50,27562220.97
2016,5,ANTIHISTAMINICOS,50380.08,27419865.95
2016,5,AUTOS TODOTER LUJO,50053.66,27242199.40
2016,5,CENTROS REH. DROGA,49521.28,26952450.21
2016,5,FUEGOS ARTIFICIALE,49396.76,26884500.00
2016,5,CREDITO OTROS,48735.67,26524830.06
2016,5,ANTICARDIACOS,48436.33,26361959.28
2016,5,MINISUPERMERCADOS,48374.90,26328466.81
2016,5,ANTIGRIPALES NINOS,48237.97,26254000.00
2016,5,FRUTAS,48215.10,26241349.20
2016,5,DISTRIBUIDORAS,48180.39,26222748.89
2016,5,FLORISTERIAS,48129.22,26194798.31
2016,5,OLLAS,47810.42,26021295.46
2016,5,HELADERIAS,46762.66,25451110.30
2016,5,BOUTIQUE CABALLERO,46480.32,25297321.46
2016,5,REFRESCOS EN POLVO,45311.31,24661146.26
2016,5,TIENDAS DE COMPUTO,45122.51,24558303.19
2016,5,JUGUETES,44938.99,24458500.00
2016,5,ALMACENES DESCUENT,44388.84,24159114.39
2016,5,MUNICIPALIDADES,43650.98,23757431.39
2016,5,CREDITO VIVIENDA,42928.75,23364350.58
2016,5,CASAS DE EMPENO,42198.65,22967089.38
2016,5,VETERINARIAS,41621.02,22652635.54
2016,5,DISCOMOVILES,41090.18,22363718.18
2016,5,BATERIAS DE AUTOS,40619.38,22107307.62
2016,5,UNGUENTOS,40495.00,22039768.24
2016,5,ACEITES PARA COCIN,40071.91,21809535.20
2016,5,AGRICOLA GANADERO,39509.12,21503232.32
2016,5,PARAUNIVERSIT PRIV,39486.98,21491164.68
2016,5,YOGURT,39083.44,21271490.02
2016,5,TIENDA ROPA CASUAL,38850.51,21144690.13
2016,5,TARJETAS DEB EMISO,38538.84,20975166.72
2016,5,CONSULTORIAS,38243.53,20814414.00
2016,5,ANTIMICOTICOS VAGI,37659.68,20496657.60
2016,5,REST TIPO AMERICAN,36909.36,20088182.56
2016,5,ANTIACIDOS,36747.36,20000028.54
2016,5,CAMIONES,35989.12,19587337.90
2016,5,COLEGIOS (BACHILLE,35678.62,19418424.64
2016,5,FIESTAS PATRONALES,35646.76,19401083.45
2016,5,LIBROS,35611.38,19381846.18
2016,5,ORGANIZADOR EVENTO,35453.80,19295967.13
2016,5,MULTIVITAMINICOS,35210.35,19163586.00
2016,5,LICORES CREMAS,35169.54,19141372.50
2016,5,SEGURIDAD,35042.23,19072103.10
2016,5,CUENTA DE AHORRO,34991.58,19044588.22
2016,5,LAVAPLATOS,34898.76,18994000.00
2016,5,BANCA ELECTR CNCPT,34710.49,18891525.09
2016,5,CARNES,34706.22,18889234.59
2016,5,COLCHONES,34611.37,18837590.00
2016,5,VITAMINA C,34406.98,18726342.61
2016,5,REPOSTERIA,34185.10,18605500.00
2016,5,"OFICINA, MAT EQUIP",34139.12,18580480.00
2016,5,TIENDAS CONVENIENC,33259.95,18102001.71
2016,5,FAST FOOD CASUAL,33073.33,18000468.67
2016,5,AGUA PURA,32829.16,17867581.53
2016,5,LECHE CONDENSADA,32805.02,17854458.22
2016,5,HOTELES DE PRIMERA,32344.23,17603689.37
2016,5,GALLETAS DE SODA,31996.51,17414437.40
2016,5,CREDITO PRENDARIO,31863.93,17342201.70
2016,5,MUEBLES DE COCINA,31833.40,17325653.05
2016,5,AUTODECORACION,31832.51,17325000.00
2016,5,FINANCIERAS,31462.44,17123600.00
2016,5,JOYERIAS,31364.79,17070634.58
2016,5,ESCUELAS MUJERES,30994.58,16869138.25
2016,5,CREMAS FACIALES,30766.73,16745100.00
2016,5,JABON DE BANO,30448.72,16572000.00
2016,5,ANTIDIARREICOS,30379.98,16534609.97
2016,5,TARJETAS DEBITO,29529.01,16071379.92
2016,5,DIGESTIVOS,29161.00,15871174.63
2016,5,LABORATORIOS CLINI,29104.26,15840476.55
2016,5,PANELES,28989.31,15777668.59
2016,5,CEREALES FAMILIARE,28628.49,15581340.00
2016,5,PROFESIONALES,28185.50,15340268.31
2016,5,CHICLES,27721.43,15087666.00
2016,5,LICUADORAS,27711.58,15082300.00
2016,5,PISOS,27102.67,14750907.37
2016,5,CEPILLOS DE DIENTE,26463.45,14403000.00
2016,5,HOSPITALES,25963.67,14130986.40
2016,5,KETCHUP,25846.88,14067426.93
2016,5,ARROZ,25728.22,14002881.82
2016,5,TECHOS,25477.41,13866339.20
2016,5,CONFITES,25104.78,13663456.00
2016,5,ADHESIVOS,24881.79,13542087.67
2016,5,OTROS MEDIOS COMUN,24540.84,13356597.18
2016,5,ORGANISMOS INTERNA,24497.44,13332980.97
2016,5,BEBES SHAMPOO,24480.87,13323960.00
2016,5,PANADERIAS,24081.51,13106634.43
2016,5,LABORATORIOS,23739.04,12920249.81
2016,5,EQUIPO INDUSTRIAL,23673.54,12884556.80
2016,5,MACROBIOTICAS,23604.23,12846900.00
2016,5,AUTOS UTILITARIOS,23519.88,12800878.37
2016,5,PURIFICADORES AGUA,22642.25,12323255.65
2016,5,FUNERARIAS,22085.10,12020002.51
2016,5,TIENDAS INSTR MUSI,21948.85,11945902.42
2016,5,SERVICIOS AMBULANC,21705.57,11813503.59
2016,5,CASINOS,21252.11,11566683.57
2016,5,LLANTAS,20903.71,11377084.13
2016,5,ESCUELAS NATACION,20900.21,11375080.08
2016,5,HOTEL PLAYA EXTRAN,20840.48,11342577.66
2016,5,PROGRAMACION,20837.55,11341045.00
2016,5,GRUPOS MUSICALES,20626.07,11225944.29
2016,5,JEANS,20539.87,11179000.00
2016,5,CASAS PREFABRICADA,20488.00,11150775.00
2016,5,AGROQUIMICOS,20140.73,10961749.40
2016,5,COLADOS,20100.28,10939780.00
2016,5,MENTAS,19531.47,10630200.00
2016,5,CIRUJANOS PLASTICO,19402.44,10559981.19
2016,5,PERROS OTROS,19227.17,10464571.20
2016,5,TOS,19079.60,10384270.69
2016,5,LECHE LIQUIDA,18781.58,10222064.77
2016,5,WHISKY,18750.00,10204875.00
2016,5,GPS,18169.07,9888700.54
2016,5,GANADERIAS,18013.45,9804000.00
2016,5,ALIMENTOS ANIMALES,17996.20,9794617.50
2016,5,HERRAMIENTAS,17949.05,9768849.73
2016,5,PASTELERIAS,17868.80,9725236.45
2016,5,PARASICOLOGIA,17748.83,9659600.00
2016,5,TEXTIL,17732.72,9651216.12
2016,5,DISCOS,17653.84,9608280.00
2016,5,AIRE ACONDICIONADO,17574.63,9565113.00
2016,5,RON,17439.31,9491517.42
2016,5,CLUBES,17418.50,9480170.45
2016,5,SALSA INGLESA,17311.13,9421757.79
2016,5,HOSTING Y OTROS,17241.67,9383970.71
2016,5,ESTRENIMIENTO,17182.30,9351640.00
2016,5,HONGOS,17044.60,9276695.00
2016,5,ESCUELAS TECNICAS,17008.79,9257171.00
2016,5,TELECOMUNICACIONES,16868.42,9180804.00
2016,5,VIVEROS,16673.84,9075000.00
2016,5,ELECTRICIDAD,16373.28,8911313.47
2016,5,GASOLINERAS,16106.99,8766407.35
2016,5,KINDER,15818.40,8609335.20
2016,5,PANALES NINOS,15511.91,8442514.27
2016,5,MAQUINARIA,15504.44,8438433.55
2016,5,REST MEXICANO,15417.24,8390961.59
2016,5,TENNIS,15342.50,8350308.93
2016,5,RECURSOS HUM INGLE,15017.80,8173557.31
2016,5,TIENDAS DE REGALOS,14883.23,8100344.46
2016,5,COLEGIOS DE PROFES,14773.13,8040416.90
2016,5,HOTEL CIUDAD EXTRA,14660.00,7978851.60
2016,5,AUTOS SUPER LUJO,14089.58,7668390.00
2016,5,TIENDAS DE JUGUETE,13922.24,7577339.54
2016,5,TIENDAS DE NINOS,13856.38,7541400.06
2016,5,CENTROS SERV AUTOM,13851.88,7539031.47
2016,5,CEREALES INFANTILE,13796.71,7509000.00
2016,5,AZUCAR,13790.55,7505634.50
2016,5,CENTROS COM. OTROS,13734.76,7475232.29
2016,5,PIZZERIAS,13623.62,7414792.80
2016,5,ESCUELAS DEPORTIVA,13593.90,7398603.01
2016,5,CLOROS,13566.13,7383501.91
2016,5,CHAMPU 2EN1,13522.95,7360000.00
2016,5,MANI,13325.51,7252530.18
2016,5,MUTUALES,13314.41,7246524.00
2016,5,DECORACION,13246.29,7209424.00
2016,5,CHUPONES,13022.27,7087500.00
2016,5,SOFTWARE,12915.31,7029278.90
2016,5,PAN,12862.48,7000560.00
2016,5,TIENDAS DE BEBES,12812.95,6973600.04
2016,5,TIENDAS DE BODAS,12695.59,6909701.42
2016,5,REST MARISCOS,12629.25,6873644.72
2016,5,VACUNAS,12259.12,6672147.24
2016,5,BIENES RAICES PLAY,12245.88,6664938.18
2016,5,PAPAS TOSTADAS,12170.17,6623737.18
2016,5,SAL,12167.59,6622302.75
2016,5,SOPAS,11601.90,6314500.00
2016,5,CONDIMENTOS,11465.87,6240412.04
2016,5,ESCUELAS BAILE,11432.86,6222450.00
2016,5,ZAPATOS OTROS,11368.34,6187339.01
2016,5,EMBUTIDOS,11109.88,6046659.12
2016,5,PINTURAS DE UNAS,11100.00,6041286.00
2016,5,ARTE,10685.15,5815500.00
2016,5,BARRAS NUTRITIVAS,10640.44,5791175.70
2016,5,AGUARDIENTE,10572.98,5754456.40
2016,5,UNIVERSIDAD EXTRAN,10500.00,5714730.00
2016,5,PAQUETERIA,10416.73,5669414.71
2016,5,CRIADEROS ANIMALES,10235.36,5570700.00
2016,5,LIN.AEREAS NACIONA,10203.93,5553647.04
2016,5,CATERING SERVICE,10166.52,5533237.09
2016,5,ROPA INTIMA MUJER,10009.85,5447971.00
2016,5,MUEBLES DE OFICINA,9848.71,5360256.30
2016,5,ESCUELAS COMERCIAL,9775.66,5320500.00
2016,5,POLITICA,9769.81,5317299.46
2016,5,VINOS,9709.39,5284438.40
2016,5,LINEA DEPORTIVA,9647.37,5250679.09
2016,5,LINEA DE ROPA,9568.34,5207667.01
2016,5,ANTIMICOTICOS,9510.14,5175997.20
2016,5,TRANSPORTES,9409.03,5120987.30
2016,5,AUTOS FAMILIARES,9391.16,5111250.00
2016,5,FOTOCOPIADORAS,9190.40,5001957.00
2016,5,ZONA FRANCA,9150.00,4979979.00
2016,5,PUESTOS DE BOLSA,9085.73,4945000.00
2016,5,CENTROS BRONCEADO,9023.76,4911272.73
2016,5,TORTILLAS,9020.85,4909657.24
2016,5,IMPRESORAS,8978.34,4886567.00
2016,5,ZAPATOS FEMENINOS,8973.00,4883644.97
2016,5,NASAL,8859.80,4822032.95
2016,5,TIENDAS DELICATESS,8569.44,4664000.00
2016,5,NUTRICIONISTAS,8428.59,4587364.00
2016,5,VALLAS,8197.02,4461309.60
2016,5,TALLERES,8100.38,4408667.02
2016,5,N/D,7996.18,4352000.01
2016,5,TIENDAS CELULARES,7892.00,4295300.00
2016,5,COURIER,7855.34,4275334.60
2016,5,CUCHILLERIA,7854.70,4275000.00
2016,5,ACCESORIOS IMPRESO,7777.04,4232724.60
2016,5,REVISION TEC VEHIC,7726.18,4204999.94
2016,5,MADERAS,7716.96,4200000.00
2016,5,MULTIFUNCIONALES,7583.07,4127160.61
2016,5,FERTILIZANTES,7486.80,4074744.00
2016,5,ESCUELAS INFORMATI,7371.46,4011999.60
2016,5,COLONIAS,7367.82,4009999.76
2016,5,EMPRESAS DISEN.WEB,7355.34,4003245.00
2016,5,TIENDAS VIDEOJUEGO,7283.54,3964125.00
2016,5,ADUANAS,7278.02,3961134.00
2016,5,NIGHT CLUB,7165.66,3899982.00
2016,5,ANTICONCEPTIVOS,7080.00,3853360.77
2016,5,PARAUNIVERSIT ESTA,6896.09,3753267.50
2016,5,SUPERMERCADOS ELEC,6853.16,3729900.00
2016,5,COCINAS,6752.29,3675000.00
2016,5,TRACTORES,6700.00,3646542.00
2016,5,RECAUCHADORAS,6554.70,3567500.08
2016,5,BOMBILLOS,6330.43,3445398.00
2016,5,EDULCORANTES,6178.11,3362500.00
2016,5,HIGIENE HOGAR,6146.87,3345496.81
2016,5,CEMENTO,6138.65,3341015.46
2016,5,EDUCACION,6101.06,3320560.70
2016,5,MOTELES,6080.73,3309500.00
2016,5,REPUESTOS MOTOS,6037.64,3286052.63
2016,5,ALARMAS,5710.00,3107724.60
2016,5,TE (BOLSA-POLVO),5659.06,3080000.00
2016,5,TIENDA ROPA DISENA,5643.32,3071434.90
2016,5,REFRESCOS DE TE,5550.00,3020642.97
2016,5,ABOGADOS,5524.19,3006649.23
2016,5,AUTOLAVADO,5512.00,3000000.00
2016,5,SMS RELIGIOSO,5507.33,2997499.31
2016,5,HIGADO,5458.64,2970907.00
2016,5,SINDICATOS,5440.17,2960876.93
2016,5,DETERGENTE LIQUIDO,5431.23,2956000.00
2016,5,AUTOS COMPACTOS,5408.68,2943725.00
2016,5,COMPUTADORAS,5268.83,2867604.00
2016,5,BEBIDAS NATURALES,5201.96,2831200.00
2016,5,CERRAJERIAS,5156.51,2806484.00
2016,5,FISIOTERAPEUTAS,5116.89,2784920.00
2016,5,ASPIRADORAS,5107.24,2779666.67
2016,5,LAVADORAS ROPA,5088.75,2769603.00
2016,5,VIDRIOS,5040.50,2743342.53
2016,5,DISCOTECAS,5032.46,2739000.00
2016,5,PASTAS ALIMENTICIA,4982.84,2711937.93
2016,5,BISUTERIA,4830.00,2628775.79
2016,5,GRIFERIA,4825.00,2626054.50
2016,5,PROTECTORES FEMENI,4751.47,2586040.00
2016,5,SERVIDORES,4727.29,2572876.80
2016,5,DROGUERIAS,4591.55,2499000.00
2016,5,QUIROPRACTICOS,4556.65,2480000.00
2016,5,FOTOGRAFOS,4487.92,2442621.00
2016,5,DEPORTES,4462.57,2428800.00
2016,5,LIBRERIAS,4379.75,2383750.00
2016,5,CUERO,4360.64,2373325.00
2016,5,SERVICIOS TELEFONI,4345.40,2365000.10
2016,5,BUJIAS,4338.00,2361000.00
2016,5,CEMENTERIOS,4336.61,2360246.26
2016,5,OTROS LICORES,4317.79,2350000.00
2016,5,AVENAS,4300.00,2340318.00
2016,5,CONTRA IMPOTENCIA,4182.14,2276171.10
2016,5,CAFE FRIO,4134.06,2250000.00
2016,5,MICROBUSES,4104.31,2233807.62
2016,5,ZAPATOS MASCULINOS,4031.52,2194199.95
2016,5,ALUMINIOS,4000.00,2177040.00
2016,5,SERVILLETAS,3900.00,2122614.00
2016,5,ENVIOS DE DINERO,3833.64,2086485.15
2016,5,LINEA BLANCA,3750.00,2040975.00
2016,5,FRIJOLES ENLATADOS,3680.43,2003112.00
2016,5,TOALLAS DE PAPEL,3649.90,1986500.00
2016,5,SALA DE FIESTAS,3500.00,1904910.00
2016,5,ARQUITECTOS,3400.00,1850484.00
2016,5,PERSIANAS Y CORTIN,3400.00,1850484.00
2016,5,MONTACARGAS,3350.00,1823271.00
2016,5,CLOSETS,3323.61,1808910.54
2016,5,JALEAS,3263.24,1776050.00
2016,5,LEASING,3248.11,1767825.00
2016,5,900,3221.16,1753125.00
2016,5,TUBERIA,3092.38,1683070.50
2016,5,TIENDA ROPA INTIMA,3043.59,1656500.00
2016,5,AC COMPUTADORAS,3000.00,1632780.00
2016,5,RIEGO,3000.00,1632780.00
2016,5,TINTES PARA CABELL,3000.00,1632780.00
2016,5,HARINAS,2939.77,1600000.00
2016,5,CINTAS ADHESIVAS,2851.56,1551965.66
2016,5,ESCUELAS BACHILLER,2850.15,1551217.20
2016,5,COMIDA Y ACC GATO,2840.00,1545698.40
2016,5,ACEITES DE OLIVA,2802.89,1525500.00
2016,5,CALCULADORAS,2625.00,1428682.50
2016,5,COMPU PORTATILES,2521.21,1372195.00
2016,5,CANCHAS DEPORTIVAS,2446.52,1331544.00
2016,5,TELEFONIA FIJA,2430.82,1323000.00
2016,5,SASTRERIAS,2328.18,1267131.65
2016,5,CHILE,2278.32,1240000.00
2016,5,PESCADO,2278.32,1240000.00
2016,5,CERAS PARA AUTOS,2214.03,1205000.02
2016,5,SIROPES,2204.83,1200000.00
2016,5,TIENDAS DE FIESTAS,2178.64,1185750.06
2016,5,SALVEQUES,2134.09,1161500.00
2016,5,SERVICIOS LIMPIEZA,2067.03,1125000.00
