Ano,FECHA,MES,AGENCIA,numero,ordencomp,dcliente,pproducto,tipo_medio,dmedio,bruto,INV,Grupo de Medios,INV.Dolar,,,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18
2016,mar-16,3,LA TRES,INSTSEGUL319,80862,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,RADIO IQ / 93.9,"900,000","900,000",GRUPO RADIOFONICO OMEGA S.A.,1661.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL309,80790,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV 36 PEREZ ZELEDON,"700,000","791,000",TV 36 PEREZ ZELEDON,1460.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL301,80783,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV11. REPRETEL,"765,000","872,100",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,1609.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL304,80830,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"4,150,000","4,707,350",SISTEMA NACIONAL DE RADIO Y TV S.A.,8689.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUTVFUT2,80857,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV6. REPRETEL,"1,000,000","1,130,000",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,2085.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL301,80784,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV6. REPRETEL,"5,530,950","6,266,906",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,11568.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUTVFUT2,80858,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"3,496,300","3,950,819",TELEVISORA DE COSTA RICA S.A.,7292.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL301,80785,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"8,790,390","10,001,133",TELEVISORA DE COSTA RICA S.A.,18461.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL332,80846,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"1,500,000","1,500,000",UNION RADIO S.A.,2768.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL315,80845,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4984.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,LA TRES,INSTSEGUL323,80855,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,WWW.NACION.COM,"1,300,800","1,482,912",GRUPO NACION GN S.A.,2737.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-035-16,24668,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","4,602,410","4,602,410",AERIS  HOLDING COSTA RICA S.A,8495.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-038-16,24681,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-039-16,24689,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"569,298","649,000",SOCIEDAD PERIODISTICA EXTRA LTDA,1198.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-034-16,24626,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"817,200","931,608",SOCIEDAD PERIODISTICA EXTRA LTDA,1719.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-042-16,31047,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,7476.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-040-16,30984,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"110,000","110,000",GALLILLEO AGENCIA DIGITAL S.A.,203.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-031-16,24619,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"433,080","433,080",GALLILLEO AGENCIA DIGITAL S.A.,799.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-030-16,24618,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"693,240","693,240",GALLILLEO AGENCIA DIGITAL S.A.,1279.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-029-16,24617,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,498,750","1,498,750",GALLILLEO AGENCIA DIGITAL S.A.,2766.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-028-16,24616,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"1,890,000","1,890,000",GALLILLEO AGENCIA DIGITAL S.A.,3488.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-027-16,24615,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,GALLILLEO AGENCIA DIGITAL S.A.,"2,750,000","3,135,000",GALLILLEO AGENCIA DIGITAL S.A.,5787.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-032-16,24624,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"1,369,500","1,561,230",GRUPO NACION GN S.A.,2881.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-033-16,24625,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"1,369,500","1,561,230",GRUPO NACION GN S.A.,2881.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-026-15,24593,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"2,218,500","2,529,090",GRUPO NACION GN S.A.,4668.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-036-16,24656,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"5,140,875","5,860,598",GRUPO NACION GN S.A.,10818.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,mar-16,3,OGILVY,INS INSIME-026-16,24614,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,DIGITAL,WEB LA NACION S.A. / GRUPO NACION GN S.A,"1,617,840","1,844,338",GRUPO NACION GN S.A.,3404.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTCABABRIL,31006,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,CABLE,CABLE TICA,"2,786,400","3,148,632",TELEVISION METROPOLITANA S.A.,5805.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTRADABRIL,31010,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,CADENA MUSICAL S.A. (RADIO MUSICAL),"442,000","442,000",CADENA MUSICAL S.A.,814.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTRADABRIL,31009,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,COLUMBIA / 98.7 FM / 760 AM,"787,500","787,500",GRUPO COLUMBIA,1452.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTEXT15ABRI,31351,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTPR21ABRIL,31402,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"256,184","292,050",SOCIEDAD PERIODISTICA EXTRA LTDA,538.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTNAC15ABRI,31342,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"251,350","286,539",GRUPO NACION GN S.A.,528.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTPR22ABRIL,31403,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"328,500","374,490",GRUPO NACION GN S.A.,690.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTPRE04ABRI,31012,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"2,218,500","2,529,090",GRUPO NACION GN S.A.,4663.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTRADABRIL,31011,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,RADIO,GRUPO RADIOFONICO S.A (RADIO OMEGA),"660,000","660,000",GRUPO RADIOFONICO OMEGA S.A.,1216.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTCABABRIL,31005,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,CABLE,"MILLICOM CABLE COSTA RICA, S. A.","2,974,320","3,360,982","MILLICOM CABLE COSTA RICA, S. A.",6197.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTREVMERC04,30465,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,REVISTA,REVISTA MERCADOS Y TENDENCIAS,"702,000","793,260",CERCA S.A.,1462.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTCABABRIL,31007,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,CABLE,TELECABLE ECONOMICO TVE S.A.,"472,500","533,925",TELECABLE ECONOMICO TVE S.A.,984.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTTVABRIL,31000,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,TV11. REPRETEL,"3,876,000","4,418,640",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,8147.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTTV13ABRIL,31008,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"2,970,000","3,356,100",SISTEMA NACIONAL DE RADIO Y TV S.A.,6188.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTTVABRIL,31001,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,TV6. REPRETEL,"2,126,700","2,424,438",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,4470.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTTVABRIL,31003,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"1,513,575","1,710,340",TELEVISORA DE COSTA RICA S.A.,3153.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,JBQ,INSTINSTTVABRIL,31002,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"6,965,595","7,940,778",TELEVISORA DE COSTA RICA S.A.,14641.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTIMAGEKACON,80699,INSTITUTO NACIONAL DE SEGUROS,IMAGEN,REVISTA,EKA CONSULTORES INTERNACIONAL S.A.,"870,806","870,806",EKA CONSULTORES INTERNACIONAL S.A.,1605.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTINSTL3PRE2204,81012,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"512,368","584,100",SOCIEDAD PERIODISTICA EXTRA LTDA,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTINSTL3PRE164_,81010,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,480.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL327,80964,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,3-101-692294 S.A.,"1,335,250","1,335,250",PUBLISEARCH,2462.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL328,80949,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,ANDRES QUINTANA & CIA S.A. (RADIO 94.7),"560,552","560,552",ANDRES QUINTANA & CIA S.A.,1033.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL310,80958,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,CENTRAL DE RADIOS,"1,500,000","1,695,000",CENTRAL DE RADIOS S.A.,3125.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL324,80954,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"284,550","284,550",GALLILLEO AGENCIA DIGITAL S.A.,524.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL324,80950,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"758,800","758,800",GALLILLEO AGENCIA DIGITAL S.A.,1399.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL324,80955,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"1,270,590","1,270,590",GALLILLEO AGENCIA DIGITAL S.A.,2342.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL324,80952,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"1,355,000","1,544,700",GALLILLEO AGENCIA DIGITAL S.A.,2848.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL330,80956,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"54,500","54,500",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,100.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL313,80792,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"545,000","545,000",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1004.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL313,80791,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"598,955","598,955",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1104.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL313,80793,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"3,041,100","3,041,100",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,5607.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL307,80957,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,CABLE,"MILLICOM CABLE COSTA RICA, S. A.","2,163,126","2,444,333","MILLICOM CABLE COSTA RICA, S. A.",4507.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL320,80963,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,OSCAR OVIEDO ARCE (PROG ESPEJO DEL AIRE),"294,100","294,100",OSCAR OVIEDO ARCE (PROG ESPEJO DEL AIRE),542.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL302,80918,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV11. REPRETEL,"1,292,000","1,472,880",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,2715.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL333,80975,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"695,000","788,400",SISTEMA NACIONAL DE RADIO Y TV S.A.,1453.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL305,80976,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV13. SISTEMA NACIONAL DE TELEVISION,"2,755,000","3,127,350",SISTEMA NACIONAL DE RADIO Y TV S.A.,5766.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL302,80919,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV6. REPRETEL,"3,397,450","3,863,531",REPRESENTACIONES TELEVISIVAS REPRETEL S.A.,7123.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUTV7PAR04,80926,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"738,150","834,110",TELEVISORA DE COSTA RICA S.A.,1537.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL302,80920,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,TELEVISION,TV7. TELEVISORA DE COSTA RICA,"7,628,040","8,675,516",TELEVISORA DE COSTA RICA S.A.,15996.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,LA TRES,INSTSEGUL316,80962,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,RADIO,UNION RADIO S.A. (RADIO ZOOM ),"2,700,000","2,700,000",UNION RADIO S.A.,4978.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-041-16,31021,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,"AERIS HOLDING COSTA RICA, S.A.","4,608,870","4,608,870",AERIS  HOLDING COSTA RICA S.A,8498.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-001-16,24329,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,REVISTA,DIRECTORIO PROCOMER,"730,971","730,971",DIRECTORIO PROCOMER,1347.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-044-16,31229,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-046-16,31358,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-049-16,31460,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-043-16,31048,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,EXTERIORES,FID1065 ICODER - BNCR,"4,050,000","4,050,000",FID1065  ICODER - BNCR,7467.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-047-16,31359,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,480.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-045-15,31278,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"678,000","772,920",GRUPO NACION GN S.A.,1425.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,abr-16,4,OGILVY,INS INSIME-048-16,31380,INSTITUTO NACIONAL DE SEGUROS,INS INSTITUCIONAL,PRENSA,"PROPERIODICOS, LTDA S.A.","1,000,000","1,140,000",PROPERIODICOS LTDA - LA REPUBLICA,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,JBQ,INSTINSTPR02MAYEX,31552,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,358.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,JBQ,INSTINSTPR02MAYLN,31553,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"228,500","260,490",GRUPO NACION GN S.A.,479.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTINSTL3EXT285,81181,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,EXTRA,"170,789","194,700",SOCIEDAD PERIODISTICA EXTRA LTDA,358.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTINSTL3NAC305,81183,INSTITUTO NACIONAL DE SEGUROS,INSTITUCIONAL,PRENSA,GRUPO NACION GN S.A. (NACION ).,"251,350","286,539",GRUPO NACION GN S.A.,526.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL325+,81026,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,DIGITAL,GALILEO AGENCIA DIGITAL,"3,739,253","3,895,186",GALLILLEO AGENCIA DIGITAL S.A.,7163.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL331,81030,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"54,500","54,500",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,100.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL314,80795,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"545,000","545,000",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1002.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL314,80794,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,GIGANTOGRAFIAS,"598,955","598,955",VALLAS GIGANTOGRAFIAS DE COSTA RICA S.A.,1101.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL314,80797,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"1,618,650","1,618,650",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,2976.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL314,80796,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,EXTERIORES,INTERAMERICANA DE MEDIOS DE COM (VALLAS),"3,041,100","3,041,100",INTERAMERICANA DE MEDIOS DE COMUNICACION S.A.,5592.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,may-16,5,LA TRES,INSTSEGUL308,81028,INSTITUTO NACIONAL DE SEGUROS,SEGURO AUTOMOVILES,CABLE,"MILLICOM CABLE COSTA RICA, S. A.","2,163,126","2,444,333","MILLICOM CABLE COSTA RICA, S. A.",4495.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
